 Number of Inputs | Biggest Input   | Transaction Value | Transaction Fee | Transaction ID 
 1                | 10084.83269503  | 10084.83269503    | 0.0005          | d60172c792025c149b16a947282191f72075c60ab5dc24f75a1c28f7476be661 
 1                | 10088.53649503  | 10088.53649503    | 0.0005          | 78592b54b6b373fac542f425b3a19cf85b72abf652ecb6addc4e85bbe3ad286c 
 1                | 10093.23899503  | 10093.23899503    | 0.0005          | 31a49ca3e39d21a3f70187bfc48eea72681c3d748df1bbe287cd81a7c5aa67b0 
 1                | 10093.85878663  | 10093.85878663    | 0.0005          | 6c325c4a450751b62691ed59465b4d43ecf24d909c95d54b1d2088fe71e45239 
 1                | 10094.76541553  | 10094.76541553    | 0.0005          | 21a7a7643cc3a0576b7e5e3cd260c3b2dd1d246fad0094d9b94f551d1900c53e 
 1                | 10096.02591553  | 10096.02591553    | 0.0005          | 8e48637830bcbd7d89da2382ac641935f8a9a73826f986a85d8d5dd6db087089 
 1                | 10096.65997513  | 10096.65997513    | 0.0005          | c7473918e95607f274934dff7af42dc4352536a471c1171f05eafe3623ebdcc8 
 1                | 10097.73068574  | 10097.73068574    | 0.0005          | e4c0369197636d37e716e05f58df230fdc01f2498aa19dcf4d01cc124ad90133 
 1                | 10098.13206856  | 10098.13206856    | 0.0005          | 3fd3d1d1ba0ded41b934db833efbeaeff8fe4751dcd279fec8a9fbb021576a3b 
 1                | 10106.9637629   | 10106.9637629     | 0.0005          | d34370c88647e9f32fa8573d42d68fad2d66b9ec5249580258ca4fc2856995fa 
 1                | 10111.68959348  | 10111.68959348    | 0.0005          | a414cdb3c7c521be3053784cc8272ba437a1932a00de040f1e2366426457bcce 
 1                | 10112.45784058  | 10112.45784058    | 0.0005          | f16e845d29e40aec330461aa4167dc9d8474b005b3f47422d39dbaecb8f3e936 
 1                | 10115.80568318  | 10115.80568318    | 0.0005          | f81602d8ff844e498a974b56475381a6bf5c9886a821f2c1f9aca5e6680d4463 
 1                | 10117.53245318  | 10117.53245318    | 0.0005          | cc0aba2059f33b1c252923dac5c7eacab0424d7497cef68eb59b6d0ef989bc50 
 1                | 10118.10395318  | 10118.10395318    | 0.0005          | 47eb1d6a3280504cfd11c25b3e8f9d3f82114ba327eac41df2ceac9ba2940118 
 1                | 10118.66592318  | 10118.66592318    | 0.0005          | 2668cb0c9fa37c03b018809fba90ad36fea043b8962b96cb123bf85e8dd6dbd0 
 1                | 10119.25721118  | 10119.25721118    | 0.0005          | abbd4553d0bc0034bd556ed129e59e112052e3f92fdd978bbbfb67503bb053da 
 1                | 10126.01179418  | 10126.01179418    | 0.0005          | b1ed9bf67248047fba8a414184b14d1b335b8e00645fd6340106be80e6b1ed4f 
 1                | 10126.56252418  | 10126.56252418    | 0.0005          | 9391438afa4f026c79cb171769acf3798e04c752577a7dbf847518717c782f82 
 1                | 10135.15054818  | 10135.15054818    | 0.0005          | 81ba03476b4c3b385121575d8f56747ab536868a615ac0788cf81a6c33d9b4df 
 1                | 10137.59104818  | 10137.59104818    | 0.0005          | 445bb00f5fc4fcd6b2cc769ecb795b66021e89ff753d7d385ac6adf3c2c50b04 
 1                | 10138.39317428  | 10138.39317428    | 0.0005          | 3f278ee49d57b67f5a894d49bfe949cfcd6ea28ba49497857ba993bdf41b928d 
 1                | 10139.64656728  | 10139.64656728    | 0.0005          | 7fa899baae92757e8081dc81ed135cc389bc9c1e0391fa00813a7d8e65e17f0c 
 1                | 10145.86526828  | 10145.86526828    | 0.0005          | 084fea9dbe22ec8889c608925112c4b8870595d17533cc6ef2b0b6731a08b9cf 
 1                | 10146.20876828  | 10146.20876828    | 0.0005          | a353ccf381cb14f0acb33ff85e2a5a72bc942171f1b2858743a9b0cf44f30b22 
 1                | 10168.36458528  | 10168.36458528    | 0.0005          | 1aad02829e39beb707431c2a2f986c3b3dd3276844a4f80d10ba90f13f2ba4ad 
 1                | 10175.11138528  | 10175.11138528    | 0.0005          | 2bbfe5752e4644070fec537dbd825602013e35f1a4577432c0ef2dcc36063021 
 1                | 10175.99788528  | 10175.99788528    | 0.0005          | 1083e125c548be12d9db7b2e4aeb651bf191f6527b273db8e41d4b7d8e71d5c9 
 1                | 10193.92588968  | 10193.92588968    | 0.0005          | b1c36326bdd3f07ad106e0885431883f12217eae43d3f7510c7b696463938865 
 1                | 10194.36708968  | 10194.36708968    | 0.0005          | 201062de398ada7c4fa3945e4886736cb582bd7cf0af7ede64e929a84b58f8e6 
 1                | 10195.63610968  | 10195.63610968    | 0.0005          | 2ea6b3118f83d0c6b31b8a9cc45693adf7d85b245d8c1b0d88201ec455753822 
 1                | 10196.70313968  | 10196.70313968    | 0.0005          | 73f4fcabdf33dbaa2681ed86cd3384c9b3142fea0f427b0aa3b0607217a312d2 
 1                | 10199.56253713  | 10199.56253713    | 0.0005          | eb59c35283b5cb502863895e099a5ddb5b2d23beac5511a01b6fc43856e73a37 
 1                | 10211.25919713  | 10211.25919713    | 0.0005          | 2a07dde0bed43e124f2c8991bb29bc11716501ac0495c508623e756c378b6ae7 
 1                | 10237.43040103  | 10237.43040103    | 0.0005          | 25352153e0c3dae11ca843a8a782ce39c20d52234266858275820f30ba99f028 
 1                | 10250.77152103  | 10250.77152103    | 0.0005          | 9147f2d6f1ff1d556008bdba95ddbfe8d47c9083a8baa2daea43e28dd91a526b 
 1                | 10253.07424103  | 10253.07424103    | 0.0005          | 087ff1e7b41cbe753a5c4517b223f23059480426e3721c2a18948598e754e2d6 
 1                | 10259.64931523  | 10259.64931523    | 0.0005          | 756c504059d142312e807a74dc85d4775557a0c1c3c7f45ff4f45cc1737f443a 
 1                | 10261.90281523  | 10261.90281523    | 0.0005          | a56af63606136fb24170b853b5f37e198b3341d44992751388220c88a08117b5 
 1                | 10270.51960633  | 10270.51960633    | 0.0005          | 4933cfbb732bae31184b32f3c4ad35eeb6b5bb940b0a57510df7102a38479b2f 
 1                | 10294.08390633  | 10294.08390633    | 0.0005          | e74ee856a9dfb83d9ec6ad0a445386f9608a6f07a3a81b73905af405f0298266 
 1                | 10296.03373763  | 10296.03373763    | 0.0005          | 9fcbf2aab6797335daca317704868fc15a5d5439de056b8f1f61ba59e57d6c59 
 1                | 10296.47523763  | 10296.47523763    | 0.0005          | d632674a3f495cea822eb8af843e97aad9a4814abc6a513dba821db307959f7b 
 1                | 10383.17423763  | 10383.17423763    | 0.0005          | e3ec0eca851baccf39baefb219d368d4b5d66a787756ba810a464892d590d70e 
 1                | 10478.11403763  | 10478.11403763    | 0.0005          | 0b1bb4c953a56db0310a837f2128b1499b3693ca8a842a0eb95d39281b9baeac 
 1                | 10483.61181892  | 10483.61181892    | 0.0005          | d048b12782d9f9b886d6654728c415c4f6e31f80744e54dc72d6c4c9646745b8 
 1                | 10484.66241892  | 10484.66241892    | 0.0005          | 07287e098b3c48d7bee4948232bd7d953701282fc0207ff1ea9f9f5a6be381b8 
 1                | 10496.55718992  | 10496.55718992    | 0.0005          | 34cb1498e3a3676f9ec3b4202f9259eeffae769bd885636b80ad09b4b900167e 
 1                | 10497.45445692  | 10497.45445692    | 0.0005          | c1aef11d3a944bc58d843bfb16a67613edd3c674626e05e0e69534d29910cdd7 
 1                | 10518.50176692  | 10518.50176692    | 0.0005          | 360d21de75503cba77920116fa7bcc007ddeedb4f23934efbfc2e8102e99b5dc 
 1                | 10519.00326692  | 10519.00326692    | 0.0005          | 44814a198ebd58ea86ee68d714119c52d2e1aed40566e7a293fb93435e1c07cf 
 1                | 10542.46151522  | 10542.46151522    | 0.0005          | 0b30d43d7d618624f7ecde8c454c93c3225d968422417088b93598cfa7ae182c 
 1                | 10545.82198972  | 10545.82198972    | 0.0005          | ceffd1f687978b9a9c6c7d53d7adc0362ad474614161b3dbcfff5897a7e250ee 
 1                | 10547.41559972  | 10547.41559972    | 0.0005          | 7cd8f5d74f13e481fa817bc73470d56dd69c6e0186bfe229859f2786b396a9c6 
 1                | 10549.12207972  | 10549.12207972    | 0.0005          | c67fcc741a4e527996e704d38cd99ac0f35805948e0d3517c6d129cc4a690a4d 
 1                | 10556.73330272  | 10556.73330272    | 0.0005          | 0b23aa253116b8e785e31c4145910b1fdccdda28f1be3b6126061d22a2298073 
 1                | 10584.37571972  | 10584.37571972    | 0.0005          | 4b14b3a004e0c8ba6783899d9c4ce7d622d79c1a8888fe37c904d940ed1e25cc 
 1                | 10697.68476942  | 10697.68476942    | 0.0005          | 1c085060caaa5eeda5e7fcfe031a27544e432ac5f3fa8ebfdb1c277c41f5e23e 
 1                | 10701.37426942  | 10701.37426942    | 0.0005          | 122f960d73c38caac39dd1a72f5d59d27aa22f50e1240d2db780a55335b62cf0 
 1                | 10702.99214942  | 10702.99214942    | 0.0005          | 87ba29785b2168554d5ec9cfbf12ee8431f92afc739a236cbacab2a9e760027a 
 1                | 10708.58077942  | 10708.58077942    | 0.0005          | 3d9432c97b333fac2f9bb9e7fb63c24022f1a7eed99d03793754486bcf374c8b 
 1                | 10716.40066593  | 10716.40066593    | 0.0005          | 59673d549502c0948911ebe00771391226f9d8be70f65153f4df3c698d491bac 
 1                | 10744.64806593  | 10744.64806593    | 0.0005          | 9cef5d343e69c60a3798b890c324200c8d6736f8e9ae8ae00e2cb13e114e06d5 
 1                | 10750.01822593  | 10750.01822593    | 0.0005          | cb28d0812372b598dd6b5a4dbfb8b76ed2c3d020a5cae5543e4b42182a226bfa 
 1                | 10772.58162593  | 10772.58162593    | 0.0005          | 1998fde32aa7ed9379e7850ff96c43fdbbc5714c76176eaed89efa50fe355386 
 1                | 10784.03062693  | 10784.03062693    | 0.0005          | d0264c58eb7d4f32cc88843f90aa9a6a0ec47f8913dde7617f604e1629e20a24 
 1                | 10802.7740688   | 10802.7740688     | 0.0005          | a69688cad6d6587a482aa0e0ff2084ca6456df9f8476b1c510b0df9bc87de6f1 
 1                | 10803.85858921  | 10803.85858921    | 0.0005          | 22e1a546c1b3a256bfb65a50c380e15ba3f2e8537042e29870ed68604c25dacd 
 1                | 10807.06554921  | 10807.06554921    | 0.0005          | 130d655e189df516fc569b0ede7379d0ef5478d45bb2ac717f91ca3a3b785862 
 1                | 11036.51575574  | 11036.51575574    | 0.0005          | 6a2f18fe164814a48c8e85b15fe3270dd602435137bf180da79f8338f5988b37 
 1                | 11043.76973051  | 11043.76973051    | 0.0005          | 5b136f4a9dae93bc2b82cccf905726730c98ed70f267f40c68da4a5816979497 
 1                | 11049.65223051  | 11049.65223051    | 0.0005          | b57c9f8a8f20e7f0547b7ba6158cb01e4f476720592d395f1939d4fae695cc65 
 1                | 11050.59443051  | 11050.59443051    | 0.0005          | 1d096a687602fb4d3b6a08700771c5081f7e38cf75bcea49d9b103b732d02dd8 
 1                | 11055.25503051  | 11055.25503051    | 0.0005          | 6c2517bf73a164bb0537215e1b76ec7dd375f8fb415435378dd376228be7af13 
 1                | 11057.51812788  | 11057.51812788    | 0.0005          | 4bf585a03796cb98eaab9f592d9b18cb32599dbe5248ea24f60cbe5096f372c6 
 1                | 11093.23062788  | 11093.23062788    | 0.0005          | df104078bdb59edfc90ebd463cd9a1484dff02c1d73cacfb70d05c11860967cd 
 1                | 11127.22552788  | 11127.22552788    | 0.0005          | ab5d92e4119439ad56ee5a716f30c71d050aacd119dc71be73742f3d64f2bc6a 
 1                | 11128.32548688  | 11128.32548688    | 0.0005          | 41dd810546387b86510aade5533d66c79b604368c42c5adc52a5c32c7c93d802 
 1                | 11144.92588688  | 11144.92588688    | 0.0005          | 341ce4ebbd39409cc2cfecf0c006a58734e3eebed15c1f00c7ee7b9478c4e954 
 1                | 11145.84387508  | 11145.84387508    | 0.0005          | 79835351d04496d20c6f00ab7d65a37ded0b084dab0d7bcc0e8ee64bbde842da 
 1                | 11238.08295608  | 11238.08295608    | 0.0005          | 90af560bf3dce998a33495ff0e030f3ff268afc8d3e196aada72e5ace07b5854 
 1                | 11240.10351808  | 11240.10351808    | 0.0005          | ece1fc3702b5eaccdd28d950bddb629e80ce6e02e6ae73d2e51ee8a54dbf1f05 
 1                | 11314.23917884  | 11314.23917884    | 0.0005          | eeebcea4530c1398edc30ebc4d4d9ceecbf6ae76132ed4b691ca842232bab35f 
 1                | 11315.78818994  | 11315.78818994    | 0.0005          | 82c27cabcc1446479e4d44457173ed51685856383ea7bd7fadaa047cbb91a885 
 1                | 11326.68008994  | 11326.68008994    | 0.0005          | 747cd1a679d757a6fd6d5eaf15c4ad11ff420ad35554773c212347438856f498 
 1                | 11392.49260383  | 11392.49260383    | 0.0005          | 6adafe4764f99277b8a8d63981a91ea5a84a8999efb446d15e2f7e34195ab591 
 1                | 11392.97912383  | 11392.97912383    | 0.0005          | 7aa25c82a22340f02b8f0e338192bddafa21ce5b09563bad0c2159d5b092c0b9 
 1                | 11393.3261105   | 11393.3261105     | 0.0005          | 41eb68aebc44d68edcfa6dc2fabce2cb8dd67da2b0cc31cab19ce8ac5aa1ef8e 
 1                | 11449.75565231  | 11449.75565231    | 0.0005          | 808275206c131eebef1c43e79d41cc40371c7184dfa6146b68f42fe168676102 
 1                | 11455.55308031  | 11455.55308031    | 0.0005          | b3d02d7cdd681c5be78aac437d2da1d9d4c0da81a50b648105ca27cd8cbf086a 
 1                | 11506.06308031  | 11506.06308031    | 0.0005          | 7f774c4841d86a815b930cf69d4a4dbe7d1f5d2bc4ab77837727c8c956d26baa 
 1                | 11506.79524648  | 11506.79524648    | 0.0005          | 6cd35335e2ae55f91d345b23a7f02e8324e02f334ce8641f73f7823447bbfafd 
 1                | 11529.84230748  | 11529.84230748    | 0.0005          | 2d784b5c8104bb3d5e9a6c5267938bca91fcce28923100403629e83a86afa102 
 1                | 11536.39550862  | 11536.39550862    | 0.0005          | 37424dac2886189b0f0e51f7bfefe8a02a0678a2c1cdd5f2f4bd57ba91b879bb 
 1                | 11541.98310862  | 11541.98310862    | 0.0005          | 54e51f172b53b1361d72fc3e66ec0061ab14bf7cb19267ad0f2f44e926e8f768 
 1                | 11547.5122383   | 11547.5122383     | 0.0005          | e1853319fa8c2b1dd6cf95443343cd966390e560d1cae970cdb82793993743dd 
 1                | 11548.5320383   | 11548.5320383     | 0.0005          | 2f0ec9a1edd609167a91469c8869702d0c4aadd51e71abf4862ec7bca21f3471 
 1                | 11549.87546465  | 11549.87546465    | 0.0005          | c0d61467fcef06de53d1e7b4f23e1cd8a688dc7be71c18dd87ec67c14bad238b 
 1                | 11558.49533765  | 11558.49533765    | 0.0005          | a32413011ae59e10d3fd8d731b58a817b7d7c4b5c5b284e8a98499f6defa73f9 
 1                | 11567.06366765  | 11567.06366765    | 0.0005          | 08cdb26addf890a981f15266eaa43c378e0cd0f3941194db2eead1403e483339 
 1                | 11569.31408665  | 11569.31408665    | 0.0005          | 698207711a27f8128d4f88075940d1e18a34dcaef808083289b6c31d792cfb7e 
 1                | 11571.38532665  | 11571.38532665    | 0.0005          | b4c9bc08d349cd0680911a293784a614a3ff6653422706ca6bc387b330dc3a99 
 1                | 11750.50351665  | 11750.50351665    | 0.0005          | 96de1ae470e88a49c8f887c360fe2c3d0ee68694ce03d2c68748eef736850e86 
 1                | 11752.00210665  | 11752.00210665    | 0.0005          | 1e599a57111ab89af5d60023df929303ad4958b4edf2d290064e0f04aa653958 
 1                | 11752.35324665  | 11752.35324665    | 0.0005          | 84301f5e17b5d6c998f210e5fced6a6099e2eb98575b0885c70fe3849c538135 
 1                | 11754.33354034  | 11754.33354034    | 0.0005          | aa8dda8a63131daf5596c7dbfbcb9e756279dea054375bb2d6b5319b94083be7 
 1                | 11755.90224034  | 11755.90224034    | 0.0005          | 385e1958517b8336147f6aea9020ab54f8e67e0dd49c9f90bd15a48268b78e46 
 1                | 11756.42352134  | 11756.42352134    | 0.0005          | b8522202a697a3742d57647ada64ab714fde1767127da14f06ee1f298023af7f 
 1                | 11757.95602134  | 11757.95602134    | 0.0005          | 66805b66b147f835ab7fb7cd12996645fb716555c1e727a4a788f4ac8d1927a1 
 1                | 11758.65711134  | 11758.65711134    | 0.0005          | 6fd08bf1affabf095dc30f2fe471b1a7661794b181a24a53f042ebf62b3ceb26 
 1                | 11759.37061134  | 11759.37061134    | 0.0005          | 671c9261bc5879fae7d54b7ddb832e0022ecd3f7bb5d981862a875b8d192ef6f 
 1                | 11765.62621134  | 11765.62621134    | 0.0005          | 8e01cc517410914babecbccd48492c1667452216454603d5a4192d5e1b79c493 
 1                | 11766.75378034  | 11766.75378034    | 0.0005          | 5d7eea99e441872a5f89d4e4f991e0fd730ba3e6648e3790f1d14a45c3533185 
 1                | 11771.11146134  | 11771.11146134    | 0.0005          | c43bac4ff5f2796df50e8ba13770a2c5f6a0cac222175040be23907901cdb739 
 1                | 11774.09382466  | 11774.09382466    | 0.0005          | 74bcde45c8eb06c2c1bad3a193710dbc30666ca1320713b6b2bc073c822b1dda 
 1                | 11775.15508466  | 11775.15508466    | 0.0005          | 63406d5db8a79ba13255929347b27b6ee9683df9f56cd246dbdc04c0ec4a41ba 
 1                | 11791.14619663  | 11791.14619663    | 0.0005          | 18a147c621b57d5330e72af13db5723fe03f937dbd2ec6c8862afe8c38a3d922 
 1                | 11834.10804893  | 11834.10804893    | 0.0005          | 076e5b2cd8b223e95db52d69eae6efa82494c48616ca5bf69182db2f3afc1adb 
 1                | 11857.73050493  | 11857.73050493    | 0.0005          | 7296972b65e30219805784e014f99cefef7095bafe8e5bfc6c541a7bcb2b4d7b 
 1                | 11860.04430493  | 11860.04430493    | 0.0005          | af5194961c1566de9489851b42ed40f6c0bdbd5c42405a598676d39ed0418632 
 1                | 11880.63229693  | 11880.63229693    | 0.0005          | 1f343688f9d234fad51eeed4a0c533f8984844a31d57492e2883e181a2ddf160 
 1                | 11918.50798218  | 11918.50798218    | 0.0005          | 092ba4a46b11ce45e538fbdf20b91cebb8d1d2f18700b6c2a1eb090dcbcaaf29 
 1                | 11919.00773548  | 11919.00773548    | 0.0005          | 4929fd44102f139011c9d5c16e668b350e007ae89a26bcefbbcf25bde533afcb 
 1                | 11935.90820448  | 11935.90820448    | 0.0005          | 4d2a380235b0c8d598c3a6020d64b2197728837ff895158d6ca6e49634f94a6a 
 1                | 11940.66170448  | 11940.66170448    | 0.0005          | b972763dd9907eb46acf5bf1c62354e504d926d0e78c3a9e0f25ea75044c2490 
 1                | 11941.50180448  | 11941.50180448    | 0.0005          | 150eb6f644348d29e57e8a687ff2909c4dd19c8d994efb459918d04a08756d44 
 1                | 11942.10777748  | 11942.10777748    | 0.0005          | 2643e4d422b0d609961609ef3f16ec79fbdf54e80eef1d18e4c202c4e749df3e 
 1                | 11943.30943748  | 11943.30943748    | 0.0005          | 3617a1b360603e42f2bcd76ca8d133050f651c63ed1dd2985087c2d6027da835 
 1                | 11950.01593748  | 11950.01593748    | 0.0005          | 0c8ab4c83b6da8d401af1f80430d2d331a1d7829e0143d2dbc4ffa3934e7eac8 
 1                | 11974.2867506   | 11974.2867506     | 0.0005          | 8cec4d773256503d0b5977ae81f8e22a0926473e0f6ed404bb1cc850d45e30ac 
 1                | 11974.6583308   | 11974.6583308     | 0.0005          | 488f8543cf1e4c54cd584ac58236006a71a6124d2f0a539e04b79c9fca5e0a1f 
 1                | 11977.45389054  | 11977.45389054    | 0.0005          | 96bcc6c88760081fae7029fb814dd409177616f7941d7df711af5f5959b7c644 
 1                | 11978.29228954  | 11978.29228954    | 0.0005          | 1d336275a15886076acb0c219d65757a54a9e8123999a1a03269c1f0b68b9694 
 1                | 11979.23427918  | 11979.23427918    | 0.0005          | f7cc09df9c10ffdc61eeb0e7df8ac44a021125e2c32cc40ccb52210e9ed5fbdd 
 1                | 11979.84931569  | 11979.84931569    | 0.0005          | 6f560a96acd7ea9d1f580a83cbdf7d435d8c3bc121ab3b7d2826c163f6f57bc1 
 1                | 11981.59497276  | 11981.59497276    | 0.0005          | 9666253877a78c4fe48bf51ca753e2851335d11ad5e9d6f78bcec4266e6e100d 
 1                | 11983.51447276  | 11983.51447276    | 0.0005          | aa7ac54d26147cf1d59896741e15d745e8f5a22ecd8e2a2d303f601c58cdf859 
 1                | 11986.38097276  | 11986.38097276    | 0.0005          | e1e27d65a4040a40e2f1a3f12fd44d714fdbc4d680dceec72fa3556da664b1f4 
 1                | 11987.07124025  | 11987.07124025    | 0.0005          | 09572046ee82c400530145ff50786d2d1788f01f667fb7bf6eed143fa74bedbf 
 1                | 12006.91796559  | 12006.91796559    | 0.0005          | 603c7e881caf77feca658d8718df28553eb014665e3273c3e3dc1f0340835948 
 1                | 12216.41556707  | 12216.41556707    | 0.0005          | b8eedde03ea2ad478abf61375ffe18ab1a89d97f4fff490363995ba042fd1d76 
 1                | 12217.26903707  | 12217.26903707    | 0.0005          | c24baa541f30715c8bf3c340f3b1f68c4fe51127c5dae7148cd4d009850ff2da 
 1                | 12217.75456407  | 12217.75456407    | 0.0005          | 5e672fb48251f177da4f11ed4837128052578478579fb052a8265e49eca405fc 
 1                | 12221.60396407  | 12221.60396407    | 0.0005          | 7a7d9588c510f3927bee7bc2d716c5ca57ed78d249cfc237669295dbaffb1c53 
 1                | 12222.09349407  | 12222.09349407    | 0.0005          | fee09f5253574edece97c1825009192d99894b9ee51f6fd3bbb3b0f8e7d56d40 
 1                | 12225.20888407  | 12225.20888407    | 0.0005          | 5b5001263c008dd9c9441afc514fe18cd6db4e9f5617d2dcd0c40f7ac57feb09 
 1                | 12225.78219007  | 12225.78219007    | 0.0005          | 78b040134cfa474af5cf8dcd320cc5bcca9a9d3ac9223bdf214cd8d7c34c8249 
 1                | 12474.40422816  | 12474.40422816    | 0.0005          | 9e52aa2bd841719163856f1c5112e9faa74c17f55a54f75a442c9d4389f0b436 
 1                | 12508.05672406  | 12508.05672406    | 0.0005          | 63041fe3c14239ad5ffd14afbf13f3f96e39622c6f7aecc1e3067c630166f0cd 
 1                | 12519.07786406  | 12519.07786406    | 0.0005          | e3f9af5e3b540a58d30cf2f7a2f9d82fcf73b2f70ac7eada7ef335ba16d14946 
 263              | 1677            | 12519.11236406    | 0.0245          | 19c8a01420ffaae3d644ba0bf8ca3953d75d47644d957e8c8afcf5d024d093f8 
 1                | 38840.3569899   | 38840.3569899     | 0               | 5baa56a6af84c1d06719b10f6894b454594f8ea1c4ce29b1c769ad8489fec010 
 1                | 38846.5130199   | 38846.5130199     | 0.0005          | 859d380578967e180132bc629d3be4a66d6f34d46cbe7a34d36048c87a2ee9d3 
 1                | 38856.5117599   | 38856.5117599     | 0.0005          | 0e16b7c18f3a0d1fff4724c9649ec7307687b4016e29dbfa40290045bc486c8b 
 1                | 38872.5144599   | 38872.5144599     | 0.0005          | dbd5aae924e1e79d90a6d37103b1121f9ca7a4c8b544c4dc460d6da406e8a933 
 1                | 38874.5603099   | 38874.5603099     | 0.0005          | 3b02145e886c9f9e88ebfdda650deec6a65c692ad9348d5e36f2ecabecc4431f 
 1                | 38877.8830099   | 38877.8830099     | 0.0005          | 3def3b46e4985f9b021511ca9f940a9801d50a1020db4c4cb9378850e49b136f 
 1                | 38883.2007099   | 38883.2007099     | 0.0005          | dd5fc79cc133c768a3e5c59ab8a851ba1790191fb4f78bc31cb6be28777da590 
 1                | 38904.4012099   | 38904.4012099     | 0.0005          | 18fe72eae535f6b542cc8263862c45783ef7eaa43157e45dd5df387533ce4adb 
 1                | 38915.8317099   | 38915.8317099     | 0.0005          | 3d83b4bdd8809433d04da0495812b39a855921e4be28901cc9a219624e41f05d 
 1                | 38927.7241099   | 38927.7241099     | 0.0005          | 3b111e030b3ff5bbfc5c399da947d49e778f7baa1c0734676437e0642776abb7 
 1                | 38930.8271699   | 38930.8271699     | 0.0005          | 76df29ac93d84496914e23e5369cb07ebe0a625348b562263ad2c6777d361967 
 1                | 38933.8463799   | 38933.8463799     | 0.0005          | f164b68eb3c74ca7bead42300924d3ac9bec7fc0838b3209234625740b2c53cf 
 1                | 38939.9522499   | 38939.9522499     | 0.0005          | 89a8b292ffb876756625a3d3980e08bde28c69498424e6db7e358a7a6b6915ef 
 1                | 38940.0728699   | 38940.0728699     | 0.0005          | ca70eba8bad0eeda1830fbe76b3a75bd93b8f24a1d73cff71584ec9a0f495168 
 1                | 38940.1047089   | 38940.1047089     | 0.0005          | d7233b8b64c251f1677e7bcb9a7d83356ac0834be6efe7c10bd17e7c4b5316e8 
 1                | 38940.1357009   | 38940.1357009     | 0.0005          | 1515a7e5fd23486bc6c10947d0e577a3798e04a6125429c3a4c574bfce093ca2 
 1                | 38940.1973713   | 38940.1973713     | 0               | abf84b2c085fd0c004e5451be58cdb7c1b4b9136ac26db92a95b91919191bf11 
 1                | 38943.7858713   | 38943.7858713     | 0.0005          | c597024aa3abc12c4f9393095a954a44d6e6f93f17b76deaebdb15d9923b1bbb 
 1                | 38944.7224713   | 38944.7224713     | 0.0005          | c66d8572e00ade12b9a615a431497df255db56c03ca752adb46643cfad20d8da 
 1                | 38945.4234463   | 38945.4234463     | 0.0005          | 3b11c60a9cce73655322355407756932d68e880d1bd85f3e55d8c3ecf4aef294 
 1                | 38946.3347463   | 38946.3347463     | 0.0005          | 2ca0c98b3fb5e74726a599a06967d56e886615c31a542e3a20f19e33580360aa 
 1                | 38948.1773463   | 38948.1773463     | 0.0005          | 071788e5d170be5dcb7e9c9844281d548d3b8e48da97dc7605f0b657e76c429f 
 1                | 38960.8978463   | 38960.8978463     | 0.0005          | 9e4330218ca443e4fca09c33e4e2900dc6f3c2b0bcdae5967905e3e6ffd4894e 
 1                | 38966.7066163   | 38966.7066163     | 0.0005          | f2e89e078f29ad7e4af00c714aac3d1bbf5cd84431ca7c84ff603447772eefa2 
 1                | 38969.2509763   | 38969.2509763     | 0.0005          | c36bd1d7d2309a2f786d0bf2fe359ad80d2e842cdd2ff643ad88cf9a47edc77e 
 1                | 39429.2509763   | 39429.2509763     | 0               | 80f37e2d5ec1d4fedbf8dfa3a6a47a4e3a9b8dde1703be903eb5a2dd6988a767 
 1                | 39431.6364763   | 39431.6364763     | 0.0005          | bc5669b3a6e8cce268b926e5b7b33eb776c003b23efd767c7d78710a68891d8b 
 1                | 39434.9939763   | 39434.9939763     | 0.0005          | 3a351f12d870e8a462790ab5e07104e3a9a7ab8c0b9c7ae6804685b57a937ab7 
 1                | 39445.0344763   | 39445.0344763     | 0.0005          | 3721c94def93d992d1be882b9716d6bea4fa98d2ef60651a79bbcbe57e2def45 
 1                | 39447.6549763   | 39447.6549763     | 0.0005          | e2a24a3e29257cf23764f59d9f441a6fceae31638f4e0af744f712957dca2697 
 1                | 39947.6554763   | 39947.6554763     | 0.0005          | 6aa1ca8724aa662f6d6d8632ddd6ce2cf0aa67628bafcee5748683f83b1ea69a 
 1                | 39956.6993863   | 39956.6993863     | 0.0005          | 6691fc51ddc7dec0b816444439d8ac34788ebfffdefd71063e1d6a514f7a1e23 
 1                | 39969.9798863   | 39969.9798863     | 0.0005          | 725bf13a14fa6e49a0901fe8c05dbf4aa354fb23452d24157a2cdf2098a2bf10 
 1                | 39973.6865363   | 39973.6865363     | 0.0005          | 2b789c6313eadbae4133ddd213cfea66952e6a4ca6aa26dad6c8c0878aa4d55a 
 1                | 39980.8923263   | 39980.8923263     | 0.0005          | f47be66de39e77713e6c870b35389595b7e7e61a882fb03f29f4aa0cb731ff7d 
 1                | 40019.7628263   | 40019.7628263     | 0.0005          | 881de1760168138f3bf2c2f98f1b401489bdfceb24ab7ae15f5c390c96b8ec2e 
 1                | 40021.8846163   | 40021.8846163     | 0.0005          | 1e19520780789cb057e4810e4805ba22dc2cc1bf5d9ad78a1d09f19c50062f63 
 1                | 40022.7544593   | 40022.7544593     | 0.0005          | 6da894fbd853a443e6a2682f1e0e4683165bda28e41180589ea20598a92b78c2 
 1                | 40024.4450893   | 40024.4450893     | 0.0005          | 01a67f5c833c0bcfa03b890931e430faf6e0d860faa012d071af925da7bf4464 
